534	157
535	160
536	148
537	107
538	124
539	130
540	101
541	84
542	94
543	85
544	90
545	68
546	64
547	56
548	64
549	47
550	47
551	48
552	43
553	44
554	31
555	32
556	34
557	31
558	34
559	30
560	40
561	25
562	25
563	24
564	25
565	26
566	25
567	25
568	30
569	23
570	28
571	16
572	17
573	16
574	26
575	20
576	25
577	23
578	25
579	20
580	24
581	14
582	14
583	19
584	14
585	11
586	15
587	9
588	10
589	15
590	10
591	9
592	19
593	10
594	11
595	7
596	16
597	5
598	12
599	9
600	10
601	9
602	7
603	8
604	6
605	13
606	11
607	6
608	7
609	9
610	8
611	6
612	9
613	5
614	8
615	9
616	7
617	6
618	10
619	5
620	4
621	6
622	5
623	3
624	14
625	6
626	6
627	4
628	8
629	5
630	12
631	10
632	8
633	3
634	5
635	8
636	5
637	8
638	4
639	4
640	3
641	5
642	12
643	5
644	7
645	8
646	7
647	4
648	7
649	5
650	4
651	5
652	3
653	8
654	5
655	5
656	5
657	5
658	9
659	3
660	5
661	5
662	3
663	4
664	2
665	5
666	6
667	5
668	3
669	2
670	6
671	7
672	2
673	3
674	7
675	4
676	3
677	6
678	2
679	5
680	6
681	6
682	4
683	6
684	5
685	6
686	2
687	3
688	2
689	5
690	10
691	6
692	6
693	5
694	4
695	8
696	5
697	6
698	7
699	5
700	5
701	8
702	2
703	4
704	7
705	3
706	3
707	5
708	2
709	4
710	3
711	7
712	1
713	3
714	2
715	3
716	3
717	1
718	4
719	5
720	2
721	2
722	5
723	3
724	5
725	5
726	9
727	3
728	3
729	1
730	1
731	2
732	3
733	4
734	2
735	2
736	3
737	5
738	5
739	4
740	0
741	4
742	2
743	1
744	7
745	1
746	1
747	0
748	3
749	3
750	5
751	1
752	4
753	2
754	4
755	4
756	1
757	3
758	4
759	5
760	2
761	5
762	3
763	2
764	1
765	0
766	2
767	9
768	2
769	3
770	4
771	2
772	5
773	5
774	4
775	1
776	1
777	7
778	1
779	4
780	1
781	4
782	6
783	5
784	4
785	7
786	4
787	5
788	6
789	2
790	2
791	4
792	2
793	3
794	2
795	2
796	5
797	4
798	7
799	7
800	6
801	6
802	0
803	8
804	1
805	7
806	6
807	2
808	9
809	4
810	3
811	3
812	0
813	3
814	2
815	2
816	6
817	2
818	5
819	1
820	6
821	1
822	4
823	1
824	2
825	3
826	4
827	3
828	2
829	1
830	6
831	4
832	5
833	8
834	3
835	3
836	4
837	2
838	1
839	5
840	3
841	3
842	2
843	5
844	3
845	2
846	3
847	1
848	3
849	2
850	5
851	9
852	6
853	7
854	6
855	4
856	2
857	6
858	1
859	4
860	0
861	4
862	3
863	2
864	0
865	2
866	4
867	0
868	5
869	2
870	2
871	3
872	3
873	3
874	3
875	2
876	4
877	1
878	4
879	4
880	2
881	2
882	2
883	5
884	2
885	4
886	1
887	6
888	3
889	2
890	3
891	2
892	5
893	3
894	1
895	1
896	1
897	0
898	3
899	1
900	1
901	0
902	1
903	1
904	0
905	2
906	2
907	4
908	2
909	1
910	1
911	2
912	1
913	1
914	1
915	2
916	3
917	2
918	1
919	4
920	2
921	1
922	1
923	1
924	2
925	1
926	2
927	3
928	3
929	1
930	3
931	2
932	3
933	1
934	5
935	1
936	3
937	0
938	4
939	2
940	2
941	4
942	3
943	1
944	4
945	3
946	6
947	5
948	5
949	3
950	3
951	3
952	3
953	3
954	1
955	6
956	2
957	3
958	2
959	4
960	6
961	6
962	2
963	1
964	5
965	3
966	4
967	1
968	1
969	4
970	4
971	6
972	6
973	4
974	4
975	4
976	5
977	2
978	1
979	6
980	4
981	4
982	2
983	3
984	1
985	2
986	4
987	3
988	3
989	5
990	3
991	6
992	7
993	1
994	4
995	3
996	9
997	3
998	3
999	6
1000	1
1001	4
1002	2
1003	3
1004	5
1005	0
1006	7
1007	3
1008	3
1009	5
1010	4
1011	1
1012	0
1013	2
1014	1
1015	3
1016	4
1017	4
1018	0
1019	2
1020	3
1021	4
1022	5
1023	2
