0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,3749
42,3531
43,3448
44,3375
45,3460
46,3381
47,3345
48,3310
49,3440
50,3290
51,3370
52,3289
53,3347
54,3315
55,3249
56,3363
57,3270
58,3301
59,3245
60,3222
61,3317
62,3422
63,3311
64,3330
65,3522
66,3462
67,3524
68,3531
69,3555
70,3607
71,3642
72,3616
73,3730
74,3814
75,3847
76,3781
77,4052
78,3986
79,3978
80,4002
81,4175
82,4105
83,4088
84,4103
85,4105
86,4066
87,4179
88,4105
89,4039
90,4084
91,3870
92,3874
93,3867
94,3789
95,3691
96,3763
97,3760
98,3618
99,3740
100,3593
101,3535
102,3425
103,3434
104,3403
105,3551
106,3481
107,3441
108,3333
109,3283
110,3284
111,3349
112,3249
113,3332
114,3269
115,3290
116,3237
117,3169
118,3171
119,3099
120,3078
121,3190
122,3092
123,2950
124,3207
125,3011
126,2976
127,3020
128,2948
129,3027
130,3069
131,3079
132,2956
133,2977
134,3062
135,2932
136,2898
137,2921
138,3087
139,2927
140,2854
141,2859
142,2871
143,2796
144,2860
145,2840
146,2760
147,2802
148,2784
149,2752
150,2846
151,2765
152,2847
153,2713
154,2784
155,2754
156,2759
157,2748
158,2699
159,2687
160,2742
161,2712
162,2722
163,2703
164,2738
165,2910
166,2790
167,2755
168,2803
169,2725
170,2671
171,2747
172,2632
173,2729
174,2746
175,2698
176,2684
177,2686
178,2527
179,2546
180,2598
181,2532
182,2398
183,2443
184,2429
185,2328
186,2267
187,2146
188,2129
189,2022
190,2018
191,1853
192,1869
193,1731
194,1624
195,1550
196,1495
197,1446
198,1402
199,1364
200,1248
201,1235
202,1229
203,1171
204,1134
205,1102
206,1021
207,978
208,1068
209,988
210,913
211,942
212,870
213,904
214,841
215,917
216,863
217,859
218,845
219,840
220,781
221,802
222,849
223,802
224,815
225,845
226,897
227,849
228,924
229,999
230,1038
231,1129
232,1166
233,1258
234,1483
235,1571
236,1741
237,1978
238,2154
239,2395
240,2794
241,2925
242,3346
243,3709
244,4226
245,4623
246,5015
247,5537
248,6212
249,6738
250,7280
251,7884
252,8565
253,9162
254,9873
255,10559
256,11190
257,11812
258,12585
259,12926
260,13400
261,13941
262,14471
263,14703
264,14492
265,14829
266,14645
267,14073
268,14011
269,13491
270,12950
271,12201
272,11422
273,10696
274,9631
275,8779
276,7907
277,7006
278,6156
279,5358
280,4452
281,4054
282,3321
283,2846
284,2240
285,1895
286,1524
287,1284
288,1049
289,819
290,671
291,519
292,389
293,383
294,316
295,254
296,256
297,208
298,186
299,172
300,149
301,154
302,159
303,146
304,165
305,161
306,141
307,140
308,138
309,121
310,149
311,122
312,150
313,108
314,132
315,122
316,130
317,118
318,116
319,122
320,131
321,96
322,128
323,95
324,115
325,104
326,104
327,100
328,87
329,93
330,108
331,86
332,101
333,100
334,88
335,117
336,102
337,91
338,108
339,73
340,84
341,99
342,97
343,108
344,93
345,92
346,91
347,97
348,91
349,107
350,96
351,95
352,92
353,70
354,102
355,102
356,102
357,78
358,92
359,86
360,84
361,88
362,100
363,89
364,77
365,89
366,90
367,89
368,75
369,72
370,86
371,84
372,97
373,85
374,73
375,76
376,80
377,67
378,76
379,88
380,85
381,55
382,66
383,71
384,49
385,76
386,63
387,65
388,61
389,63
390,64
391,66
392,67
393,57
394,57
395,62
396,55
397,55
398,50
399,49
400,68
401,60
402,51
403,53
404,38
405,52
406,52
407,51
408,47
409,42
410,49
411,50
412,53
413,57
414,55
415,60
416,53
417,53
418,45
419,38
420,54
421,58
422,43
423,35
424,49
425,48
426,53
427,43
428,42
429,34
430,43
431,38
432,55
433,44
434,49
435,45
436,49
437,44
438,47
439,45
440,40
441,41
442,46
443,55
444,39
445,48
446,36
447,41
448,50
449,43
450,50
451,38
452,40
453,44
454,43
455,33
456,44
457,40
458,45
459,39
460,34
461,33
462,37
463,37
464,36
465,33
466,29
467,50
468,32
469,31
470,46
471,29
472,35
473,24
474,36
475,31
476,31
