0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	3009
42	3057
43	3038
44	3019
45	3012
46	3121
47	3198
48	3019
49	3072
50	3059
51	3160
52	3157
53	3013
54	3171
55	3068
56	2984
57	3003
58	3010
59	3062
60	3043
61	3023
62	2912
63	3001
64	2938
65	2913
66	2919
67	3038
68	2867
69	2775
70	2856
71	2774
72	2888
73	2846
74	2786
75	2881
76	2869
77	2813
78	2897
79	2888
80	2964
81	3098
82	3098
83	3098
84	3161
85	3160
86	3212
87	3424
88	3464
89	3443
90	3703
91	3652
92	3674
93	3545
94	3631
95	3635
96	3626
97	3527
98	3587
99	3439
100	3386
101	3260
102	3301
103	3200
104	3150
105	3132
106	2973
107	2953
108	2883
109	2886
110	2884
111	2796
112	2734
113	2717
114	2608
115	2531
116	2528
117	2505
118	2449
119	2507
120	2430
121	2401
122	2404
123	2442
124	2350
125	2279
126	2280
127	2292
128	2199
129	2287
130	2163
131	2167
132	2083
133	2199
134	2146
135	2129
136	2039
137	2028
138	1994
139	1974
140	1965
141	1950
142	1901
143	1914
144	1823
145	1880
146	1833
147	1834
148	1844
149	1850
150	1757
151	1699
152	1685
153	1720
154	1639
155	1658
156	1670
157	1684
158	1570
159	1627
160	1613
161	1654
162	1603
163	1598
164	1565
165	1593
166	1650
167	1563
168	1565
169	1614
170	1535
171	1538
172	1489
173	1528
174	1459
175	1534
176	1467
177	1490
178	1448
179	1390
180	1497
181	1423
182	1395
183	1486
184	1454
185	1420
186	1422
187	1420
188	1398
189	1416
190	1408
191	1427
192	1397
193	1468
194	1414
195	1385
196	1356
197	1425
198	1349
199	1402
200	1333
201	1355
202	1378
203	1386
204	1294
205	1341
206	1469
207	1347
208	1328
209	1364
210	1408
211	1342
212	1360
213	1306
214	1368
215	1347
216	1379
217	1349
218	1459
219	1400
220	1312
221	1344
222	1363
223	1384
224	1350
225	1257
226	1267
227	1364
228	1422
229	1379
230	1321
231	1394
232	1332
233	1328
234	1373
235	1396
236	1305
237	1385
238	1279
239	1351
240	1334
241	1322
242	1336
243	1311
244	1347
245	1305
246	1360
247	1260
248	1378
249	1278
250	1382
251	1261
252	1269
253	1299
254	1299
255	1321
256	1283
257	1335
258	1242
259	1311
260	1295
261	1259
262	1271
263	1277
264	1283
265	1285
266	1318
267	1297
268	1292
269	1347
270	1309
271	1318
272	1274
273	1313
274	1335
275	1313
276	1305
277	1324
278	1310
279	1309
280	1276
281	1283
282	1307
283	1280
284	1303
285	1355
286	1338
287	1342
288	1335
289	1327
290	1328
291	1304
292	1305
293	1372
294	1309
295	1334
296	1305
297	1330
298	1327
299	1381
300	1369
301	1304
302	1362
303	1343
304	1400
305	1411
306	1316
307	1345
308	1329
309	1464
310	1311
311	1384
312	1387
313	1369
314	1371
315	1457
316	1369
317	1408
318	1335
319	1423
320	1405
321	1443
322	1432
323	1431
324	1425
325	1454
326	1434
327	1468
328	1415
329	1545
330	1503
331	1410
332	1454
333	1476
334	1521
335	1454
336	1437
337	1427
338	1499
339	1519
340	1510
341	1425
342	1502
343	1477
344	1481
345	1446
346	1490
347	1481
348	1426
349	1477
350	1426
351	1465
352	1446
353	1443
354	1508
355	1517
356	1521
357	1512
358	1469
359	1442
360	1510
361	1418
362	1451
363	1441
364	1446
365	1451
366	1389
367	1378
368	1412
369	1337
370	1275
371	1416
372	1359
373	1331
374	1277
375	1299
376	1301
377	1212
378	1207
379	1212
380	1225
381	1159
382	1171
383	1170
384	1174
385	1150
386	1082
387	1153
388	1122
389	1059
390	1072
391	1072
392	978
393	1040
394	1040
395	1083
396	998
397	1001
398	943
399	964
400	977
401	976
402	971
403	970
404	971
405	967
406	934
407	983
408	940
409	991
410	1013
411	1020
412	1087
413	1005
414	1040
415	1144
416	1083
417	1087
418	1128
419	1217
420	1261
421	1325
422	1268
423	1387
424	1385
425	1354
426	1428
427	1522
428	1555
429	1612
430	1712
431	1782
432	1788
433	1879
434	1887
435	1974
436	2103
437	2106
