502	14
503	17
504	8
505	10
506	17
507	10
508	15
509	10
510	20
511	14
512	15
513	12
514	14
515	10
516	19
517	7
518	19
519	16
520	14
521	17
522	12
523	9
524	10
525	14
526	12
527	9
528	16
529	20
530	11
531	20
532	20
533	17
534	20
535	22
536	9
537	19
538	17
539	20
540	17
541	10
542	12
543	19
544	21
545	20
546	26
547	17
548	17
549	11
550	15
551	22
552	16
553	21
554	20
555	19
556	20
557	30
558	23
559	23
560	20
561	20
562	26
563	24
564	26
565	30
566	26
567	27
568	24
569	16
570	16
571	12
572	18
573	21
574	16
575	26
576	23
577	19
578	13
579	13
580	8
581	21
582	24
583	14
584	9
585	13
586	12
587	13
588	11
589	6
590	7
591	14
592	8
593	8
594	3
595	14
596	6
597	2
598	5
599	3
600	5
601	8
602	12
603	10
604	11
605	4
606	6
607	2
608	5
609	8
610	4
611	3
612	1
613	5
614	7
615	7
616	7
617	3
618	2
619	2
620	0
621	5
622	3
623	2
624	3
625	6
626	6
627	3
628	2
629	10
630	4
631	6
632	4
633	2
634	11
635	3
636	4
637	0
638	3
639	5
640	3
641	2
642	1
643	2
644	4
645	2
646	3
647	4
648	8
649	3
650	4
651	2
652	3
653	3
654	0
655	9
656	6
657	2
658	3
659	2
660	5
661	3
662	4
663	2
664	5
665	4
666	2
667	2
668	0
669	5
670	2
671	4
672	5
673	5
674	3
675	8
676	3
677	9
678	5
679	7
680	8
681	5
682	6
683	2
684	4
685	4
686	6
687	6
688	4
689	7
690	3
691	2
692	6
693	2
694	5
695	6
696	3
697	3
698	4
699	5
700	3
701	4
702	5
703	0
704	1
705	3
706	3
707	2
708	1
709	0
710	1
711	4
712	8
713	5
714	2
715	4
716	2
717	4
718	4
719	3
720	3
721	3
722	5
723	3
724	2
725	1
726	1
727	3
728	1
729	5
730	3
731	1
732	0
733	1
734	1
735	3
736	3
737	1
738	0
739	1
740	4
741	0
742	2
743	0
744	1
745	2
746	3
747	5
748	2
749	2
750	2
751	1
752	4
753	3
754	2
755	2
756	2
757	2
758	1
759	1
760	1
761	1
762	1
763	1
764	1
765	4
766	2
767	2
768	2
769	4
770	1
771	2
772	0
773	2
774	1
775	3
776	3
777	0
778	2
779	1
780	6
781	0
782	1
783	4
784	1
785	1
786	0
787	2
788	0
789	1
790	2
791	1
792	1
793	3
794	2
795	2
796	3
797	1
798	3
799	4
800	2
801	5
802	2
803	1
804	3
805	3
806	6
807	1
808	1
809	2
810	3
811	4
812	3
813	3
814	1
815	2
816	1
817	3
818	1
819	4
820	7
821	3
822	1
823	5
824	6
825	4
826	3
827	1
828	2
829	3
830	3
831	0
832	4
833	2
834	1
835	4
836	1
837	2
838	1
839	6
840	2
841	2
842	3
843	2
844	1
845	4
846	4
847	3
848	5
849	1
850	1
851	2
852	3
853	4
854	2
855	0
856	1
857	1
858	1
859	1
860	2
861	1
862	1
863	2
864	2
865	3
866	2
867	3
868	1
869	3
870	1
871	1
872	1
873	2
874	1
875	1
876	0
877	0
878	0
879	1
880	2
881	3
882	0
883	0
884	1
885	1
886	4
887	0
888	1
889	0
890	0
891	2
892	1
893	1
894	0
895	3
896	2
897	2
898	2
899	2
900	1
901	0
902	1
903	2
904	1
905	2
906	1
907	0
908	2
909	3
910	0
911	2
912	1
913	3
914	1
915	3
916	2
917	1
918	1
919	2
920	3
921	2
922	3
923	1
924	3
925	4
926	1
927	2
928	0
929	2
930	0
931	0
932	0
933	2
934	1
935	4
936	3
937	0
938	1
939	0
940	2
941	3
942	1
943	1
944	2
945	0
946	1
947	0
948	2
949	1
950	3
951	0
952	2
953	2
954	1
955	2
956	1
957	0
958	2
959	1
960	2
961	0
962	2
963	0
964	1
965	1
966	1
967	3
968	2
969	2
970	1
971	0
972	2
973	1
974	3
975	3
976	1
977	2
978	0
979	2
980	3
981	2
982	4
983	3
984	4
985	2
986	0
987	1
988	5
989	2
990	4
991	2
992	4
993	2
994	3
995	4
996	3
997	2
998	2
999	1
1000	3
1001	4
1002	3
1003	2
1004	2
1005	3
1006	3
1007	1
1008	1
1009	2
1010	1
1011	3
1012	4
1013	5
1014	1
1015	2
1016	3
1017	3
1018	1
1019	3
1020	3
1021	1
1022	1
1023	0
