0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	2938
42	2773
43	2805
44	2678
45	2648
46	2633
47	2638
48	2670
49	2651
50	2671
51	2609
52	2667
53	2725
54	2719
55	2703
56	2567
57	2616
58	2600
59	2718
60	2654
61	2651
62	2691
63	2613
64	2642
65	2665
66	2745
67	2713
68	2762
69	2736
70	2741
71	2787
72	2760
73	2796
74	3007
75	2958
76	2961
77	2954
78	3014
79	3012
80	3077
81	3044
82	3032
83	3116
84	3080
85	3014
86	3069
87	2982
88	2998
89	2893
90	2923
91	2887
92	2892
93	2792
94	2749
95	2585
96	2562
97	2579
98	2527
99	2526
100	2441
101	2464
102	2400
103	2424
104	2339
105	2308
106	2250
107	2270
108	2228
109	2181
110	2249
111	2254
112	2233
113	2118
114	2112
115	2186
116	2174
117	2123
118	2175
119	2053
120	2123
121	2154
122	2076
123	2106
124	2144
125	2182
126	2098
127	2110
128	2107
129	2097
130	2112
131	2127
132	2117
133	2166
134	2204
135	2132
136	2230
137	2078
138	2231
139	2157
140	2167
141	2204
142	2132
143	2207
144	2112
145	2097
146	2129
147	2219
148	2095
149	2145
150	2130
151	2093
152	2132
153	2170
154	2108
155	2087
156	2087
157	2117
158	2123
159	2067
160	2097
161	2164
162	2083
163	2095
164	2148
165	2092
166	2108
167	2105
168	2197
169	2123
170	2152
171	2123
172	2110
173	2120
174	2114
175	2073
176	2190
177	2137
178	2037
179	2135
180	2029
181	2079
182	2071
183	1959
184	1993
185	1945
186	1854
187	1806
188	1792
189	1800
190	1652
191	1635
192	1626
193	1590
194	1453
195	1469
196	1402
197	1375
198	1310
199	1315
200	1302
201	1255
202	1235
203	1202
204	1157
205	1158
206	1110
207	1087
208	1092
209	1062
210	1018
211	1018
212	1004
213	990
214	970
215	1052
216	1051
217	985
218	975
219	971
220	1017
221	938
222	958
223	959
224	1013
225	1016
226	1032
227	939
228	982
229	1001
230	1037
231	1083
232	1144
233	1154
234	1204
235	1330
236	1339
237	1440
238	1597
239	1670
240	1809
241	2124
242	2262
243	2500
244	2676
245	2973
246	3280
247	3478
248	3909
249	4164
250	4572
251	4893
252	5228
253	5782
254	6007
255	6477
256	6964
257	7334
258	7659
259	8099
260	8377
261	8726
262	9188
263	9468
264	9445
265	9376
266	9470
267	9232
268	9180
269	9095
270	8645
271	8056
272	7830
273	7250
274	6725
275	6194
276	5672
277	5091
278	4398
279	4077
280	3416
281	2950
282	2561
283	2180
284	1802
285	1393
286	1197
287	999
288	836
289	615
290	512
291	394
292	329
293	265
294	257
295	178
296	175
297	137
298	139
299	120
300	113
301	103
302	102
303	78
304	95
305	98
306	94
307	82
308	77
309	86
310	74
311	90
312	83
313	96
314	77
315	91
316	76
317	81
318	68
319	69
320	88
321	80
322	69
323	84
324	73
325	54
326	63
327	65
328	73
329	67
330	65
331	77
332	72
333	76
334	63
335	63
336	78
337	79
338	57
339	66
340	64
341	67
342	87
343	51
344	44
345	55
346	69
347	60
348	68
349	53
350	46
351	54
352	63
353	62
354	54
355	55
356	58
357	58
358	63
359	65
360	63
361	62
362	59
363	55
364	59
365	64
366	44
367	53
368	58
369	62
370	57
371	54
372	63
373	55
374	45
375	48
376	64
377	52
378	47
379	58
380	62
381	58
382	48
383	49
384	49
385	50
386	38
387	39
388	48
389	48
390	40
391	54
392	42
393	54
394	45
395	48
396	43
397	50
398	37
399	39
400	35
401	37
402	48
403	34
404	44
405	49
406	34
407	36
408	28
409	36
410	43
411	28
412	46
413	26
414	32
415	31
416	50
417	34
418	32
419	30
420	38
421	25
422	42
423	34
424	49
425	41
426	26
427	44
428	43
429	41
430	40
431	35
432	34
433	35
434	29
435	29
436	34
437	27
438	39
439	34
440	34
441	31
442	33
443	37
444	30
445	36
446	33
447	40
448	27
449	23
450	36
451	27
452	39
453	32
454	32
455	27
456	30
457	40
458	37
459	32
460	22
461	33
462	29
463	36
464	29
465	21
466	23
467	22
468	20
469	24
470	29
471	22
472	28
473	16
474	22
