0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	2989
42	2962
43	2876
44	2879
45	2933
46	2881
47	2870
48	2801
49	2887
50	2872
51	2892
52	2825
53	2804
54	2813
55	2838
56	2815
57	2774
58	2779
59	2784
60	2807
61	2732
62	2731
63	2739
64	2722
65	2762
66	2768
67	2765
68	2645
69	2671
70	2649
71	2647
72	2642
73	2519
74	2536
75	2653
76	2683
77	2665
78	2659
79	2609
80	2600
81	2633
82	2638
83	2850
84	2852
85	2829
86	2909
87	3044
88	2991
89	3093
90	3136
91	3169
92	3227
93	3262
94	3322
95	3270
96	3223
97	3100
98	3085
99	3096
100	3082
101	2987
102	3091
103	2979
104	2861
105	2906
106	2737
107	2794
108	2617
109	2534
110	2566
111	2572
112	2501
113	2400
114	2345
115	2356
116	2366
117	2279
118	2293
119	2199
120	2217
121	2215
122	2092
123	2152
124	2074
125	1994
126	2041
127	2075
128	2079
129	2005
130	1883
131	1918
132	1925
133	1906
134	1880
135	1859
136	1865
137	1775
138	1763
139	1752
140	1755
141	1621
142	1699
143	1646
144	1619
145	1577
146	1601
147	1623
148	1626
149	1538
150	1494
151	1501
152	1447
153	1512
154	1485
155	1512
156	1476
157	1425
158	1426
159	1465
160	1404
161	1424
162	1360
163	1348
164	1362
165	1393
166	1392
167	1328
168	1317
169	1324
170	1315
171	1328
172	1349
173	1322
174	1290
175	1258
176	1290
177	1262
178	1270
179	1256
180	1246
181	1196
182	1237
183	1289
184	1235
185	1243
186	1242
187	1191
188	1196
189	1203
190	1218
191	1245
192	1281
193	1200
194	1158
195	1176
196	1166
197	1253
198	1195
199	1227
200	1210
201	1288
202	1154
203	1189
204	1162
205	1125
206	1179
207	1181
208	1189
209	1211
210	1160
211	1198
212	1220
213	1215
214	1150
215	1264
216	1205
217	1159
218	1170
219	1162
220	1146
221	1126
222	1118
223	1119
224	1144
225	1151
226	1159
227	1121
228	1146
229	1109
230	1201
231	1201
232	1112
233	1200
234	1182
235	1100
236	1240
237	1152
238	1138
239	1082
240	1123
241	1180
242	1202
243	1149
244	1129
245	1170
246	1082
247	1142
248	1180
249	1154
250	1105
251	1153
252	1116
253	1122
254	1157
255	1019
256	1116
257	1141
258	1170
259	1089
260	1161
261	1061
262	1134
263	1084
264	1085
265	1110
266	1122
267	1054
268	1164
269	1094
270	1095
271	1112
272	1117
273	1143
274	1135
275	1186
276	1053
277	1093
278	1088
279	1120
280	1101
281	1132
282	1149
283	1160
284	1176
285	1176
286	1180
287	1142
288	1146
289	1108
290	1116
291	1105
292	1139
293	1107
294	1151
295	1127
296	1113
297	1198
298	1157
299	1179
300	1172
301	1160
302	1157
303	1174
304	1135
305	1225
306	1182
307	1144
308	1171
309	1181
310	1221
311	1184
312	1200
313	1190
314	1147
315	1263
316	1235
317	1221
318	1219
319	1178
320	1244
321	1226
322	1192
323	1270
324	1172
325	1248
326	1240
327	1241
328	1310
329	1213
330	1192
331	1253
332	1213
333	1223
334	1276
335	1256
336	1291
337	1252
338	1262
339	1267
340	1277
341	1317
342	1291
343	1222
344	1388
345	1279
346	1258
347	1312
348	1221
349	1300
350	1282
351	1234
352	1237
353	1287
354	1254
355	1255
356	1257
357	1273
358	1277
359	1268
360	1273
361	1263
362	1281
363	1259
364	1265
365	1245
366	1180
367	1240
368	1202
369	1152
370	1191
371	1213
372	1146
373	1175
374	1141
375	1177
376	1153
377	1122
378	1043
379	1035
380	1036
381	1034
382	1007
383	1030
384	967
385	947
386	990
387	962
388	940
389	866
390	923
391	884
392	924
393	905
394	929
395	861
396	914
397	813
398	895
399	805
400	815
401	883
402	853
403	856
404	808
405	830
406	793
407	850
408	827
409	856
410	843
411	910
412	868
413	915
414	872
415	893
416	951
417	1045
418	977
419	1002
420	1044
421	1075
422	1102
423	1051
424	1153
425	1127
426	1193
427	1202
428	1258
429	1283
430	1374
431	1389
432	1505
433	1545
434	1563
435	1748
436	1700
437	1683
438	1881
439	1849
440	1960
441	2118
