0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,2263
42,2220
43,2199
44,2200
45,2255
46,2185
47,2264
48,2228
49,2219
50,2166
51,2099
52,2223
53,2116
54,2106
55,2023
56,2122
57,2083
58,2141
59,2047
60,2120
61,1954
62,1919
63,1873
64,1899
65,1893
66,1842
67,1763
68,1769
69,1817
70,1787
71,1804
72,1717
73,1787
74,1755
75,1669
76,1730
77,1692
78,1635
79,1785
80,1670
81,1689
82,1651
83,1699
84,1706
85,1740
86,1644
87,1771
88,1731
89,1677
90,1809
91,1682
92,1775
93,1661
94,1757
95,1723
96,1672
97,1720
98,1780
99,1729
100,1713
101,1699
102,1669
103,1569
104,1552
105,1636
106,1524
107,1560
108,1508
109,1424
110,1426
111,1426
112,1410
113,1391
114,1426
115,1371
116,1348
117,1302
118,1284
119,1292
120,1266
121,1279
122,1255
123,1278
124,1149
125,1195
126,1166
127,1171
128,1149
129,1090
130,1114
131,1065
132,1041
133,1038
134,1097
135,1107
136,1004
137,1070
138,961
139,915
140,965
141,977
142,892
143,914
144,924
145,904
146,876
147,828
148,875
149,828
150,820
151,802
152,773
153,781
154,710
155,705
156,783
157,744
158,746
159,723
160,669
161,688
162,671
163,676
164,673
165,633
166,652
167,659
168,644
169,633
170,695
171,641
172,628
173,639
174,644
175,631
176,655
177,610
178,587
179,570
180,563
181,583
182,605
183,621
184,588
185,556
186,606
187,559
188,594
189,592
190,574
191,545
192,544
193,514
194,577
195,575
196,518
197,557
198,558
199,570
200,591
201,578
202,597
203,539
204,547
205,563
206,510
207,527
208,587
209,559
210,573
211,559
212,576
213,587
214,551
215,539
216,549
217,526
218,516
219,556
220,536
221,551
222,550
223,542
224,558
225,515
226,563
227,542
228,571
229,530
230,556
231,522
232,555
233,558
234,556
235,526
236,573
237,565
238,588
239,535
240,561
241,599
242,528
243,545
244,589
245,523
246,535
247,602
248,579
249,557
250,536
251,515
252,566
253,529
254,554
255,496
256,560
257,517
258,503
259,527
260,534
261,527
262,497
263,543
264,541
265,502
266,508
267,496
268,514
269,518
270,522
271,503
272,501
273,507
274,510
275,496
276,539
277,481
278,542
279,508
280,509
281,538
282,471
283,532
284,529
285,519
286,495
287,525
288,471
289,504
290,546
291,491
292,520
293,512
294,515
295,517
296,543
297,517
298,488
299,554
300,519
301,496
302,509
303,481
304,508
305,566
306,526
307,488
308,519
309,509
310,534
311,537
312,545
313,506
314,502
315,559
316,569
317,546
318,542
319,558
320,530
321,517
322,527
323,552
324,528
325,548
326,599
327,519
328,519
329,528
330,560
331,575
332,566
333,598
334,584
335,576
336,570
337,545
338,552
339,561
340,546
341,576
342,561
343,573
344,579
345,553
346,598
347,608
348,511
349,574
350,587
351,571
352,604
353,615
354,578
355,589
356,530
357,584
358,603
359,566
360,523
361,541
362,508
363,554
364,604
365,536
366,557
367,525
368,541
369,503
370,516
371,553
372,512
373,526
374,531
375,486
376,520
377,493
378,478
379,496
380,492
381,499
382,457
383,459
384,488
385,453
386,458
387,437
388,409
389,413
390,431
391,408
392,398
393,425
394,414
395,370
396,368
397,361
398,362
399,363
400,376
401,383
402,359
403,364
404,390
405,367
406,364
407,353
408,340
409,368
410,393
411,360
412,361
413,364
414,419
415,404
416,381
417,429
418,356
419,425
420,446
421,409
422,464
423,487
424,500
425,462
426,534
427,516
428,574
429,530
430,582
431,578
432,585
433,656
434,695
435,667
436,708
437,683
438,758
439,748
440,746
441,813
442,796
443,926
444,947
445,981
446,994
447,1006
448,1063
449,1133
450,1088
451,1238
452,1166
453,1262
454,1270
455,1285
456,1258
457,1286
458,1359
459,1319
460,1317
461,1394
462,1364
463,1379
464,1304
465,1340
466,1253
467,1232
468,1273
469,1288
470,1130
471,1063
472,1128
473,1090
474,1088
475,1035
476,943
477,893
478,832
479,793
480,809
481,748
482,704
483,668
484,595
485,630
486,639
487,524
488,568
489,549
490,532
491,572
492,487
493,504
494,543
495,507
496,590
497,546
498,551
499,547
500,589
501,652
