0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,1851
42,1837
43,1794
44,1692
45,1762
46,1787
47,1746
48,1747
49,1794
50,1723
51,1796
52,1727
53,1781
54,1776
55,1655
56,1790
57,1784
58,1698
59,1663
60,1742
61,1717
62,1782
63,1731
64,1652
65,1713
66,1752
67,1729
68,1736
69,1750
70,1746
71,1713
72,1732
73,1786
74,1834
75,1773
76,1790
77,1821
78,1846
79,1854
80,1899
81,1819
82,1853
83,1868
84,1815
85,1910
86,1837
87,1722
88,1772
89,1773
90,1691
91,1745
92,1635
93,1617
94,1566
95,1639
96,1564
97,1479
98,1456
99,1523
100,1412
101,1396
102,1316
103,1239
104,1270
105,1213
106,1153
107,1174
108,1157
109,1132
110,1073
111,1102
112,1024
113,1060
114,1099
115,925
116,1010
117,975
118,986
119,916
120,950
121,927
122,983
123,868
124,972
125,901
126,932
127,885
128,866
129,893
130,885
131,935
132,887
133,884
134,940
135,958
136,887
137,902
138,971
139,885
140,934
141,912
142,912
143,893
144,922
145,859
146,911
147,850
148,900
149,959
150,908
151,917
152,892
153,940
154,888
155,877
156,902
157,928
158,898
159,913
160,927
161,860
162,918
163,917
164,961
165,946
166,954
167,916
168,942
169,920
170,967
171,963
172,986
173,954
174,897
175,918
176,957
177,949
178,954
179,948
180,920
181,917
182,907
183,930
184,940
185,883
186,883
187,873
188,866
189,849
190,863
191,858
192,795
193,865
194,778
195,770
196,754
197,751
198,766
199,742
200,743
201,727
202,719
203,697
204,669
205,692
206,671
207,700
208,661
209,650
210,630
211,682
212,610
213,699
214,651
215,607
216,674
217,615
218,643
219,641
220,673
221,662
222,712
223,678
224,639
225,693
226,663
227,723
228,624
229,667
230,690
231,732
232,719
233,718
234,700
235,782
236,813
237,845
238,857
239,924
240,949
241,975
242,1093
243,1094
244,1199
245,1328
246,1306
247,1413
248,1537
249,1724
250,1797
251,1858
252,2020
253,2130
254,2309
255,2337
256,2534
257,2699
258,2815
259,2995
260,3091
261,3199
262,3278
263,3359
264,3465
265,3568
266,3588
267,3554
268,3525
269,3491
270,3370
271,3205
272,3014
273,2873
274,2661
275,2472
276,2122
277,2070
278,1849
279,1611
280,1470
281,1239
282,1084
283,826
284,775
285,619
286,522
287,427
288,335
289,273
290,238
291,180
292,159
293,125
294,97
295,103
296,90
297,82
298,60
299,69
300,58
301,66
302,49
303,55
304,44
305,52
306,49
307,62
308,42
309,43
310,52
311,40
312,46
313,53
314,46
315,45
316,45
317,31
318,50
319,43
320,47
321,36
322,39
323,53
324,43
325,40
326,46
327,42
328,41
329,33
330,44
331,39
332,51
333,45
334,47
335,41
336,44
337,42
338,38
339,46
340,50
341,32
342,38
343,45
344,41
345,51
346,44
347,33
348,35
349,50
350,33
351,47
352,35
353,34
354,41
355,46
356,36
357,40
358,56
359,30
360,61
361,34
362,43
363,43
364,43
365,51
366,51
367,40
368,42
369,46
370,38
371,43
372,53
373,50
374,37
375,34
376,29
377,28
378,47
379,46
380,37
381,45
382,28
383,40
384,44
385,51
386,35
387,28
388,31
389,31
390,31
391,34
392,29
393,34
394,30
395,28
396,27
397,29
398,27
399,17
400,27
401,35
402,32
403,31
404,25
405,26
406,29
407,20
408,21
409,21
410,29
411,23
412,20
413,35
414,21
415,20
416,23
417,25
418,21
419,25
420,27
421,18
422,35
423,23
424,22
425,26
426,28
427,27
428,25
429,26
430,31
431,23
432,29
433,24
434,28
435,26
436,29
437,27
438,29
439,24
440,33
441,32
442,36
443,25
444,23
445,31
446,40
447,29
448,22
449,20
450,26
451,25
452,26
453,31
454,26
455,24
456,23
457,23
458,19
459,25
460,26
461,25
462,19
463,23
464,24
465,18
466,20
467,18
468,19
469,21
470,15
471,21
472,20
473,19
474,15
475,15
476,16
477,19
478,21
479,21
480,9
481,19
482,16
483,20
484,12
485,14
486,19
487,16
488,13
489,8
490,23
491,16
492,18
493,16
494,16
495,15
496,20
497,18
498,20
499,17
500,16
501,17
502,18
503,15
504,11
