0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,2414
42,2239
43,2230
44,2163
45,2140
46,2187
47,2196
48,2157
49,2146
50,2120
51,2187
52,2243
53,2157
54,2161
55,2200
56,2200
57,2147
58,2142
59,2040
60,2077
61,2190
62,2202
63,2137
64,2216
65,2175
66,2181
67,2191
68,2268
69,2212
70,2216
71,2256
72,2274
73,2344
74,2397
75,2410
76,2353
77,2392
78,2440
79,2529
80,2520
81,2458
82,2451
83,2567
84,2463
85,2505
86,2455
87,2432
88,2406
89,2436
90,2279
91,2185
92,2230
93,2133
94,2020
95,2124
96,2012
97,1979
98,1896
99,1820
100,1811
101,1779
102,1873
103,1763
104,1750
105,1692
106,1574
107,1542
108,1614
109,1548
110,1618
111,1582
112,1490
113,1468
114,1499
115,1519
116,1514
117,1430
118,1483
119,1446
120,1435
121,1407
122,1468
123,1408
124,1426
125,1513
126,1386
127,1400
128,1422
129,1438
130,1414
131,1446
132,1386
133,1467
134,1370
135,1470
136,1422
137,1453
138,1432
139,1538
140,1411
141,1419
142,1474
143,1418
144,1454
145,1493
146,1418
147,1424
148,1458
149,1512
150,1477
151,1406
152,1484
153,1481
154,1480
155,1447
156,1405
157,1435
158,1468
159,1483
160,1436
161,1448
162,1563
163,1528
164,1504
165,1467
166,1462
167,1519
168,1452
169,1611
170,1518
171,1528
172,1397
173,1473
174,1471
175,1479
176,1550
177,1501
178,1432
179,1469
180,1461
181,1440
182,1450
183,1445
184,1435
185,1464
186,1399
187,1313
188,1311
189,1272
190,1348
191,1245
192,1239
193,1189
194,1195
195,1132
196,1173
197,1112
198,1070
199,1105
200,1030
201,1037
202,986
203,971
204,958
205,956
206,925
207,941
208,889
209,919
210,896
211,845
212,890
213,901
214,866
215,891
216,870
217,860
218,857
219,831
220,880
221,864
222,867
223,845
224,872
225,882
226,916
227,880
228,894
229,897
230,897
231,911
232,917
233,980
234,991
235,1069
236,1120
237,1168
238,1263
239,1357
240,1461
241,1556
242,1612
243,1752
244,1807
245,1968
246,2216
247,2287
248,2513
249,2749
250,2938
251,3108
252,3359
253,3631
254,3922
255,4133
256,4185
257,4481
258,4795
259,5208
260,5278
261,5527
262,5831
263,5971
264,6035
265,6171
266,6076
267,6004
268,5972
269,5897
270,5757
271,5423
272,5090
273,4841
274,4559
275,4233
276,3774
277,3464
278,3104
279,2623
280,2414
281,2031
282,1710
283,1463
284,1242
285,1043
286,791
287,661
288,523
289,460
290,336
291,288
292,255
293,230
294,154
295,146
296,111
297,92
298,92
299,92
300,88
301,89
302,58
303,79
304,77
305,75
306,60
307,74
308,50
309,67
310,65
311,65
312,67
313,57
314,69
315,61
316,55
317,57
318,78
319,48
320,52
321,60
322,51
323,52
324,47
325,59
326,45
327,35
328,72
329,49
330,48
331,41
332,55
333,48
334,63
335,37
336,47
337,47
338,60
339,56
340,53
341,51
342,63
343,53
344,54
345,48
346,62
347,45
348,67
349,69
350,64
351,41
352,57
353,52
354,47
355,44
356,50
357,57
358,55
359,49
360,48
361,48
362,59
363,55
364,45
365,50
366,48
367,50
368,28
369,49
370,51
371,55
372,60
373,46
374,58
375,42
376,47
377,30
378,46
379,45
380,43
381,45
382,54
383,38
384,51
385,46
386,49
387,35
388,44
389,33
390,44
391,39
392,29
393,33
394,26
395,42
396,38
397,34
398,25
399,28
400,32
401,41
402,29
403,39
404,20
405,38
406,30
407,24
408,22
409,35
410,25
411,37
412,28
413,27
414,30
415,35
416,30
417,30
418,26
419,28
420,30
421,35
422,32
423,25
424,39
425,43
426,35
427,28
428,32
429,33
430,28
431,27
432,29
433,29
434,26
435,30
436,19
437,30
438,31
439,37
440,34
441,29
442,32
443,22
444,30
445,17
446,26
447,34
448,22
449,20
450,22
451,26
452,32
453,28
454,32
455,26
456,24
457,28
458,27
459,23
460,20
461,26
462,27
463,23
464,19
465,25
466,25
467,22
468,21
469,21
470,19
471,23
472,30
473,21
474,21
475,21
476,17
477,14
478,28
479,24
480,27
