0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,2666
42,2748
43,2620
44,2856
45,2789
46,2680
47,2713
48,2729
49,2824
50,2762
51,2744
52,2817
53,2748
54,2810
55,2550
56,2604
57,2720
58,2581
59,2741
60,2612
61,2576
62,2628
63,2523
64,2569
65,2511
66,2625
67,2438
68,2580
69,2376
70,2527
71,2399
72,2472
73,2439
74,2427
75,2480
76,2391
77,2423
78,2401
79,2384
80,2474
81,2475
82,2499
83,2560
84,2588
85,2576
86,2619
87,2785
88,2750
89,2856
90,2888
91,2796
92,2858
93,2915
94,2876
95,2941
96,2879
97,2888
98,2824
99,2856
100,2727
101,2748
102,2699
103,2708
104,2615
105,2510
106,2564
107,2465
108,2449
109,2393
110,2342
111,2308
112,2281
113,2220
114,2166
115,2146
116,2167
117,2124
118,2081
119,2015
120,1978
121,1976
122,1946
123,1904
124,1962
125,1976
126,1878
127,1794
128,1915
129,1760
130,1727
131,1786
132,1798
133,1725
134,1698
135,1745
136,1688
137,1574
138,1687
139,1582
140,1569
141,1564
142,1548
143,1543
144,1490
145,1409
146,1528
147,1455
148,1428
149,1357
150,1393
151,1382
152,1320
153,1344
154,1403
155,1382
156,1315
157,1306
158,1264
159,1246
160,1288
161,1251
162,1280
163,1225
164,1266
165,1293
166,1189
167,1183
168,1178
169,1231
170,1180
171,1160
172,1114
173,1107
174,1103
175,1224
176,1197
177,1105
178,1104
179,1120
180,1155
181,1119
182,1117
183,1112
184,1076
185,1025
186,1049
187,1075
188,1083
189,1094
190,1088
191,1072
192,1064
193,1150
194,1082
195,1075
196,1063
197,1094
198,1079
199,1041
200,1010
201,1031
202,1017
203,1060
204,1021
205,1060
206,1024
207,1008
208,1003
209,1014
210,1033
211,1025
212,1020
213,1018
214,971
215,1030
216,1019
217,978
218,1026
219,963
220,1038
221,998
222,1060
223,1008
224,1031
225,1034
226,989
227,982
228,967
229,1036
230,1061
231,1054
232,996
233,1059
234,1048
235,1023
236,988
237,1020
238,1024
239,997
240,1018
241,959
242,1027
243,1011
244,1005
245,1031
246,942
247,974
248,953
249,990
250,960
251,1001
252,1029
253,1006
254,1029
255,978
256,1006
257,994
258,939
259,1019
260,1025
261,927
262,1023
263,994
264,973
265,999
266,980
267,968
268,942
269,993
270,1024
271,991
272,1022
273,961
274,1011
275,943
276,990
277,1004
278,995
279,1042
280,988
281,993
282,923
283,921
284,963
285,1029
286,943
287,1024
288,1009
289,994
290,996
291,1007
292,1017
293,963
294,1031
295,1015
296,1022
297,1024
298,980
299,1028
300,1003
301,1017
302,999
303,1058
304,1017
305,995
306,1042
307,1025
308,1111
309,1016
310,1017
311,1052
312,1064
313,1045
314,1054
315,1131
316,1104
317,1043
318,1135
319,1127
320,1065
321,1117
322,1047
323,1090
324,1013
325,1072
326,1053
327,1135
328,1115
329,1044
330,1090
331,1069
332,1145
333,1113
334,1116
335,1080
336,1110
337,1062
338,1069
339,1056
340,1094
341,1164
342,1078
343,1121
344,1201
345,1002
346,1111
347,1192
348,1071
349,1139
350,1026
351,1134
352,1127
353,1121
354,1120
355,1087
356,1159
357,1045
358,1094
359,1063
360,1132
361,1033
362,1105
363,1063
364,1124
365,1045
366,1096
367,1080
368,1049
369,1093
370,1105
371,1013
372,1000
373,1061
374,1014
375,985
376,1011
377,996
378,956
379,928
380,927
381,899
382,919
383,925
384,937
385,888
386,867
387,838
388,865
389,806
390,822
391,796
392,802
393,768
394,782
395,741
396,791
397,732
398,751
399,754
400,696
401,740
402,768
403,685
404,736
405,757
406,686
407,744
408,717
409,745
410,718
411,758
412,739
413,702
414,775
415,764
416,772
417,784
418,866
419,849
420,870
421,840
422,974
423,957
424,964
425,1027
426,1051
427,1077
428,1173
429,1119
430,1216
431,1247
432,1298
433,1286
434,1384
435,1465
436,1400
437,1500
438,1539
439,1564
440,1677
441,1666
442,1787
443,1890
444,2018
445,2023
446,2137
447,2194
448,2218
449,2305
450,2364
451,2443
452,2536
453,2582
